,ID,Name,Search Alias,Category,Latitude,Longitude,Address,City,State,Zip Code
3714,kN1Z5QTAPqDgi-GG1sqacA,Santa Barbara Trolley,winetours,Wine Tours,34.4143026,-119.6871537,1 Garden St,Santa Barbara,CA,93101
3715,9xFo0lcGswuJzCbkra2q1Q,Santa Clara River Vly Railroad Historical Society,landmarks,Landmarks & Historical Buildings,34.3992834,-118.9131629,455 Main St,Fillmore,CA,93015
3716,qnYAS5YrS5Xt5LkRMEj4EA,Santa Barbara Carriage & Western Arts Museum,museums,Museums,34.408904,-119.697665,129 Castillo St,Santa Barbara,CA,93101
3717,FcY-TxG1bqTqa5fjuzSPZg,Young America's Foundation - Reagan Ranch Center,museums,Museums,34.41425,-119.69258,217 State St,Santa Barbara,CA,93101
3718,IljCDlZnTftfZEruqa4sRQ,The Funk Zone,wine_bars,Wine Bars,34.414453,-119.689178,34 Anacapa St,Santa Barbara,CA,93101
3719,IGupSgQu9G71Eyehgkm5pw,Holiday Lights at C.A.L.M.,festivals,Festivals,35.431168947211,-118.888405284156,10500 Alfred Harrell Hwy,Bakersfield,CA,93306
3720,ce4nMGoEpxeXrUpgPJPOIw,Talbotics Sculpture Studio,galleries,Art Galleries,34.4445190429688,-119.760971069336,,Santa Barbara,CA,93110
3721,fHGAdeOVhjZayDzvCMrT0Q,Blanchard Community Library,libraries,Libraries,34.353782,-119.064122,119 N 8th St,Santa Paula,CA,93060
3722,LtBADfLedMn6_rgCfYLcwA,Santa Barbara Fine Art,galleries,Art Galleries,34.4250159,-119.7065114,1324 State St,Santa Barbara,CA,93101
3723,qhjyrEkoeB9dp5yEnQiEvA,Santa Barbara City Library,libraries,Libraries,34.4238204956055,-119.703384399414,40 E Anapamu St,Santa Barbara,CA,93101
3724,GWXS4cEtkTpWLtFmcZYTgg,Cachuma Lake Nature Center,museums,Museums,34.576686,-119.959703,2265 Highway 154,Santa Barbara,CA,93105
3725,Q2IMeB_8r7ZPjyXsCSMzXg,Ventura County Fire Station,firedepartments,Fire Departments,34.4361036,-119.1347875,12727 Santa Paula Ojai Rd,Santa Paula,CA,93060
3726,5-6zHnrziDLesDyITpcxBA,Frameworks of Ojai,framing,Framing,34.44782,-119.24903,236 W Ojai Ave,Ojai,CA,93023
3727,O6RCCmz8-x4NhWJpI8KQug,Breakfast Culture Club,galleries,Art Galleries,34.417779528684,-119.699899870089,711 Chapala St,Santa Barbara,CA,93101
3728,PHeF-bF-1upWzhOVOBYB_w,Bowers Cave,landmarks,Landmarks & Historical Buildings,34.4259423331275,-118.647388653496,29201 Henry Mayo Dr,Castaic,CA,91384
3729,yLqFm4epPkbkPpan9gmEjA,Folded Hills Montecito Tasting Room,winetastingroom,Wine Tasting Room,34.4217311,-119.6402672,1294 Coast Village Rd,Montecito,CA,93108
3730,tE9euCrVgYUriB3QBb4W6w,Roses and Rivets,galleries,Art Galleries,34.3542438335173,-119.060305058956,110 N 10th St,Santa Paula,CA,93060
3731,bKdy04olgTuawkBfej_6Rw,Old Spanish Days Carriage Museum,museums,Museums,34.409206,-119.695162,129 Castillo St,Santa Barbara,CA,93101
3732,2GiqDUNiTt5__ixRbzbqFw,Santa Barbara Harbor & Seafood Festival,seafood,Seafood,34.4035193574627,-119.693834781647,141-153 Harbor Way,Santa Barbara,CA,93109
3733,ETBYv2Z1Stj3qvr1ZowLdA,Casa De La Guerra,landmarks,Landmarks & Historical Buildings,34.4203071594238,-119.699256896973,9 E De La Guerra St,Santa Barbara,CA,93101
3734,RQI-0W98qXxjuuYZfU3_rA,Red Tile Walking Tour,walkingtours,Walking Tours,34.42161,-119.70974,,Santa Barbara,CA,93101
3735,-1g8Qb6t_mSX_ak1thMmrQ,FreeWalkingTourSB,walkingtours,Walking Tours,34.42337,-119.70425,,Santa Barbara,CA,93101
3736,PHTI6gCr5iEx-k6Qg1XUPQ,Ridley Tree-Education Center At Mc Cormick,museums,Museums,34.42968,-119.7074,1600 Santa Barbara St,Santa Barbara,CA,93101
3737,LpExS-nlG7CMPBsyxulvzA,South Coast Railroad Museum,museums,Museums,34.4426094,-119.8532545,300 N Los Carneros Rd,Goleta,CA,93117
3738,6JFTijOMHB46yBoyVOjPCA,Santa Barbara County Courthouse,courthouses,Courthouses,34.4237144,-119.7020333,1100 Anacapa St,Santa Barbara,CA,93101
3739,1oZpI23K_o3tIfjeJbWV6A,Tesoro Adobe Historic Park,parks,Parks,34.473535,-118.556483,29350 Avenida Rancho Tesoro,Valencia,CA,91354
3740,lwXQFl94oZkxHnpDuvUM5g,Giessinger Winery,wineries,Wineries,34.39875,-118.91098,365 Santa Clara St,Fillmore,CA,93015
3741,6cnHwjHLcAtIuMN0C6Kpbw,Buckles 'N' Brews Invitational,beer_and_wine,"Beer, Wine & Spirits",34.4089689,-119.6953399,129 Castillo St,Santa Barbara,CA,93101
3742,shA4op1763K-ipMqVdZMvA,Arlington Theatre,theater,Performing Arts,34.42431640625,-119.706855773926,1317 State St,Santa Barbara,CA,93101
3743,R-jbPtxfK7PhdjrXFLwTCQ,Summer Solstice Celebration,festivals,Festivals,34.421085357666,-119.698616027832,,Santa Barbara,CA,93121
3744,e_My7ETVSCEf6RZGlPgO5w,Outdoors Santa Barbara Visitor Center,visitorcenters,Visitor Centers,34.4037623,-119.6942723,113 Harbor Way,Santa Barbara,CA,93109
3745,NCzXUauoAeMrbYUhuYYVcA,10 West Gallery,galleries,Art Galleries,34.4229865,-119.7050817,10 W Anapamu St,Santa Barbara,CA,93101
3746,9lY1GRiccBncnjxtzDWBUw,Plaza de la Guerra,landmarks,Landmarks & Historical Buildings,34.4200614,-119.699372,15 E De La Guerra St,Santa Barbara,CA,93101
3747,y79Sl_BzSkgjY4JSRxIbBQ,Santa Barbara Earth Day,festivals,Festivals,34.428298,-119.705983,1400 Santa Barbara St,Santa Barbara,CA,93101
3748,34taJ5lM2tnRDvinoezqTw,Rancho La Patera & Stow House,museums,Museums,34.442617,-119.8532587,304 N Los Carneros Rd,Goleta,CA,93117
3749,im1dUk7C1YoqT-KPKBF4Ng,Sanford Winery Tasting Room,winetastingroom,Wine Tasting Room,34.4231063091236,-119.703485029107,1114 State St,Santa Barbara,CA,93101
3750,QBNATcq7Stx9LxcSq16W7w,Jamie Slone Wines,winetastingroom,Wine Tasting Room,34.4203644,-119.6990356,23 E De La Guerra St,Santa Barbara,CA,93101
3751,xQOvwoA1ulKSZsLnMF2RjQ,Silver City Ghost Town & Antique Village,antiques,Antiques,35.59763,-118.49136,3829 Lake Isabella Blvd,Bodfish,CA,93205
3752,UalJZQQFYc8-QHAZgbNwSg,Parker Jordan Fine Art,galleries,Art Galleries,34.441877,-118.596155,28474 Westinghouse Pl,Santa Clarita,CA,91355
3753,7vHtcL4YcBMLvom9rdxLjw,University Art Museum,artmuseums,Art Museums,34.4154396057129,-119.848937988281,University Of California At Santa Barbara,Santa Barbara,CA,93106
3754,JV837iZc8NU9i6SWwfW0FA,William S Hart Museum,museums,Museums,34.375396,-118.525792,24151 Newhall Ave,Santa Clarita,CA,91321
3755,_X0CLXj3c3cMX15Xz77MLQ,Nuui Cunni Native American Culture Center,culturalcenter,Cultural Center,35.658261,-118.480785,2600 Hwy 155,Lake Isabella,CA,93240
3756,zxAtU9jbLtp31KpgLsW6ow,Heritage Junction Historic Park,museums,Museums,34.375764,-118.524531,24107 Newhall Ave,Newhall,CA,91321
3757,3UPUeag1oLBdEB7EGXvIzA,Melody Ranch Motion Picture Studio,recording_studios,Recording & Rehearsal Studios,34.3828430771828,-118.510429412127,24715 Oakcreek Ave,Newhall,CA,91321
3758,FmcD_Jmuiz3ae48zmUfzUw,Santa Clarita Valley Historical Society,museums,Museums,34.3753611295071,-118.523862389098,24107 Newhall Ave,Newhall,CA,91321
3759,-lCb6cD5EIePLyP3nqHMUA,Pioneer Oil Refinery,landmarks,Landmarks & Historical Buildings,34.3720529552333,-118.521205186844,238 Pine St,Newhall,CA,91321
3760,LhbRJQHIWfZtyP1jI29dyA,Santa Clarita Cowboy Festival,festivals,Festivals,34.37356,-118.52434,24151 Newhall Ave,Santa Clarita,CA,91321
3761,1aA9Cm-RIQYObsgBedD4sQ,Katt Shea On-Camera Audition Workshop and Coaching,theater,Performing Arts,34.146836,-118.422117,13273 Ventura Blvd,Los Angeles,CA,91604
3762,_4UP2j5j4t91X_AUjF45gg,Big Lucky,jazzandblues,Jazz & Blues,34.0823715955503,-118.380972656463,,Los Angeles,CA,90069
3763,cP0dJvu0ZVoCyIDrSpoGpA,Anga Fine Art Restoration & Custom Framing,framing,Framing,34.10698583,-118.33113783,1947 N Cahuenga Blvd,Los Angeles,CA,90068
3764,UUpMqdDb9GlL73D9KXNJfg,Worthy Art Walks,walkingtours,Walking Tours,33.7689,-118.18596,140 Linden Ave,Long Beach,CA,90802
3765,MJgX2AvnANrCqCO4UCsyJw,Orange County Pinballs,arcades,Arcades,33.8667896,-117.9361409,629 W Valencia Dr,Fullerton,CA,92832
3766,M_0IR9UKn3nIFjqz-ZnU4A,Modern Tribe,musicians,Musicians,47.61125,-122.33493,,Seattle,WA,98101
3767,XRndheJ12J1U5iFzEUCG8w,Tehachapi Museum,museums,Museums,35.1296701,-118.4478307,310 S Green St,Tehachapi,CA,93561
3768,fYXAxO0GvPxBJxGxGU9kKQ,Tehachapi Depot Museum,museums,Museums,35.1322441,-118.4476514,101 W Tehachapi Blvd,Tehachapi,CA,93561
3769,PJZRUpLs7tPd4l6c-untQw,Fort Tejon State Historic Park,landmarks,Landmarks & Historical Buildings,34.8746469544064,-118.893038899758,,Lebec,CA,93243
3770,pYSAm0bTw2Au6RLyVrLECQ,National Chavez Center,landmarks,Landmarks & Historical Buildings,35.22367,-118.55922,29700 Woodford-Tehachapi Rd,Keene,CA,93531
3771,aeAC65xm1ULEl1JANDpm0Q,Tehachapi Loop,landmarks,Landmarks & Historical Buildings,35.208231,-118.561345,Woodford-Tehachapi Rd,Keene,CA,93531
3772,isADmD7yr6O3K9C1gN7zuA,Designs Ink,galleries,Art Galleries,35.12516,-118.46812,785 Tucker Rd,Tehachapi,CA,93561
3773,MiG4F9XcxF2z8O2Xl7mMPg,Freedom Plaza and Visitor Center,visitorcenters,Visitor Centers,35.1322538780695,-118.449277058244,200 W Tehachapi Blvd,Tehachapi,CA,93561
3774,Elfc1ARVe6h4G7F92SbT2A,Tehachapi Apple Festival,festivals,Festivals,35.114834,-118.4474245,Green Street - Downtown,Tehachapi,CA,93561
3775,9jqoUV-_ZYuWa2c5NFsccw,Via Arte's Annual Italian Street Painting Festival,festivals,Festivals,35.34034,-119.10333,9000 Ming Ave,Bakersfield,CA,93311
3776,_4UP2j5j4t91X_AUjF45gg,Big Lucky,jazzandblues,Jazz & Blues,34.0823715955503,-118.380972656463,,Los Angeles,CA,90069
3777,XRndheJ12J1U5iFzEUCG8w,Tehachapi Museum,museums,Museums,35.1296701,-118.4478307,310 S Green St,Tehachapi,CA,93561
3778,fYXAxO0GvPxBJxGxGU9kKQ,Tehachapi Depot Museum,museums,Museums,35.1322441,-118.4476514,101 W Tehachapi Blvd,Tehachapi,CA,93561
3779,nZMY1noAG_JuTrc0Lm59KA,Lancaster Museum of Art & History,museums,Museums,34.69844,-118.14179,665 W Lancaster Blvd,Lancaster,CA,93534
3780,aOsnV1kFUubT5F8MgvhjIQ,Tomo-Kahni State Historic Park,hiking,Hiking,35.1358012932495,-118.350604285966,310 S Green St,Tehachapi,CA,93561
3781,KLBdhFD54v8dwhpxIcBPqw,Air Force Flight Test Meusum,museums,Museums,34.9118158172083,-117.921221230379,405 S Rosamond Blvd,Edwards Air Force Base,CA,93524
3782,pYSAm0bTw2Au6RLyVrLECQ,National Chavez Center,landmarks,Landmarks & Historical Buildings,35.22367,-118.55922,29700 Woodford-Tehachapi Rd,Keene,CA,93531
3783,4NB3ftc0EQHVx56WTSh8yQ,Boeing NB-52B Mothership,museums,Museums,34.9397758097547,-117.899267350342,405 Rosamond Blvd,Edwards Air Force Base,CA,93524
3784,aeAC65xm1ULEl1JANDpm0Q,Tehachapi Loop,landmarks,Landmarks & Historical Buildings,35.208231,-118.561345,Woodford-Tehachapi Rd,Keene,CA,93531
3785,89Ony3luwZbykbQhkZUXxg,Western Hotel Museum,museums,Museums,34.69854,-118.13906,557 W Lancaster Blvd,Lancaster,CA,93534
3786,MiG4F9XcxF2z8O2Xl7mMPg,Freedom Plaza and Visitor Center,visitorcenters,Visitor Centers,35.1322538780695,-118.449277058244,200 W Tehachapi Blvd,Tehachapi,CA,93561
3787,isADmD7yr6O3K9C1gN7zuA,Designs Ink,galleries,Art Galleries,35.12516,-118.46812,785 Tucker Rd,Tehachapi,CA,93561
3788,Elfc1ARVe6h4G7F92SbT2A,Tehachapi Apple Festival,festivals,Festivals,35.114834,-118.4474245,Green Street - Downtown,Tehachapi,CA,93561
3789,Gx-WXcP8SMnv8RXegfog6A,Musical Road,landmarks,Landmarks & Historical Buildings,34.7335365429125,-118.184605153809,3001-3187 W Ave G,Lancaster,CA,93534
3790,YDC6XGmWe_49XmSeuN3vmw,Edwards Air Force Base,publicservicesgovt,Public Services & Government,34.92295,-117.93813,,Edwards,CA,93523
3791,Ygrdls6sarmHx_586h-PKw,MOAH:CEDAR,artmuseums,Art Museums,34.6972576891957,-118.139441203861,44857 Cedar Ave,Lancaster,CA,93534
3792,BQ6rqf_2pCY5ok0_VuYadA,Lancaster Performing Arts Center,theater,Performing Arts,34.6973521790879,-118.143803390274,750 W Lancaster Blvd,Lancaster,CA,93534
3793,_4UP2j5j4t91X_AUjF45gg,Big Lucky,jazzandblues,Jazz & Blues,34.0823715955503,-118.380972656463,,Los Angeles,CA,90069
3794,9eOZrslQiIRdHqrKtGYieA,Vernon P Saxon Aerospace Museum,museums,Museums,34.999222,-117.651142,26922 20 Mule Team Rd,Boron,CA,93516
3795,KLBdhFD54v8dwhpxIcBPqw,Air Force Flight Test Meusum,museums,Museums,34.9118158172083,-117.921221230379,405 S Rosamond Blvd,Edwards Air Force Base,CA,93524
3796,4NB3ftc0EQHVx56WTSh8yQ,Boeing NB-52B Mothership,museums,Museums,34.9397758097547,-117.899267350342,405 Rosamond Blvd,Edwards Air Force Base,CA,93524
3797,dVNLfnyarWsqHY_H1c_w8A,Boron Museum,museums,Museums,34.9994733,-117.6506191,26962 Twenty Mule Team Rd,Boron,CA,93516
3798,FAWcAHt44cBl__qy3ZxwYA,Flight Test Historical Foundation,museums,Museums,34.96848,-117.88896,15 E Yeager Blvd,Edwards,CA,93523
3799,nZMY1noAG_JuTrc0Lm59KA,Lancaster Museum of Art & History,museums,Museums,34.69844,-118.14179,665 W Lancaster Blvd,Lancaster,CA,93534
3800,OP_TLoxHEvTFakd3YL6T9w,Borax Visitor Center,visitorcenters,Visitor Centers,35.0298063953531,-117.687027338488,14486 Borax Rd,Boron,CA,93516
3801,YDC6XGmWe_49XmSeuN3vmw,Edwards Air Force Base,publicservicesgovt,Public Services & Government,34.92295,-117.93813,,Edwards,CA,93523
3802,89Ony3luwZbykbQhkZUXxg,Western Hotel Museum,museums,Museums,34.69854,-118.13906,557 W Lancaster Blvd,Lancaster,CA,93534
3803,Gx-WXcP8SMnv8RXegfog6A,Musical Road,landmarks,Landmarks & Historical Buildings,34.7335365429125,-118.184605153809,3001-3187 W Ave G,Lancaster,CA,93534
3804,Ygrdls6sarmHx_586h-PKw,MOAH:CEDAR,artmuseums,Art Museums,34.6972576891957,-118.139441203861,44857 Cedar Ave,Lancaster,CA,93534
3805,BQ6rqf_2pCY5ok0_VuYadA,Lancaster Performing Arts Center,theater,Performing Arts,34.6973521790879,-118.143803390274,750 W Lancaster Blvd,Lancaster,CA,93534
3806,9eOZrslQiIRdHqrKtGYieA,Vernon P Saxon Aerospace Museum,museums,Museums,34.999222,-117.651142,26922 20 Mule Team Rd,Boron,CA,93516
3807,dVNLfnyarWsqHY_H1c_w8A,Boron Museum,museums,Museums,34.9994733,-117.6506191,26962 Twenty Mule Team Rd,Boron,CA,93516
3808,aGAJdfM9_tI_-qSYcfpP8Q,NASA Goldstone Visitor Center,museums,Museums,34.9051851,-117.025649,681 N 1st Ave,Barstow,CA,92311
3809,KBIDJPhPuza9jSiVrmrzAw,Route 66 Mother Road Museum,museums,Museums,34.905054,-117.025081,681 N 1st Ave,Barstow,CA,92311
3810,VbiuRtFACyY2dIGze1egyA,Elmer's Bottle Tree Ranch,ranches,Ranches,34.69019,-117.339512,24266 National Trails Hwy,Oro Grande,CA,92368
3811,Bj7-j5lv76CboBlXQ7lbkw,Victor Valley Museum & Art Gallery,museums,Museums,34.4671249389648,-117.241363525391,11873 Apple Valley Rd,Apple Valley,CA,92308
3812,30UGdVjh1TAsdBSSWrgnsg,California Route 66 Museum,museums,Museums,34.537254,-117.2942902,16825 D St,Victorville,CA,92395
3813,8xRhVnHr6lxUo64SNMXaOA,Western America Railroad Museum Systems,museums,Museums,34.9051851,-117.0256228,685 N 1st Ave,Barstow,CA,92311
3814,kGyi5nN5w9fzNlL4qIDs1Q,Mojave River Valley Museum,museums,Museums,34.8879993,-117.0259007,270 E Virginia Way,Barstow,CA,92312
3815,L9ePj9fUTAydK2hyVjR0Ag,Antelope Valley Indian Museum,museums,Museums,34.6501607794883,-117.849885770099,15701 E Avenue M,Lancaster,CA,93534
3816,U_Dgxod8PISrCnoZMUrIsQ,Maturango Museum of Indian Wells Valley,museums,Museums,35.6301725262259,-117.66936264681,100 East Las Flores Ave,Ridgecrest,CA,93555
3817,I8swxKCMqra61xgm3Oqp1g,Barstow Harvey House,landmarks,Landmarks & Historical Buildings,34.8956413269043,-117.024963378906,681 N First St,Barstow,CA,92311
3818,HLIfszoH8sYhgm_KHGx6oA,Desert Discovery Center,childrensmuseums,Children's Museums,34.890244,-117.022537,831 Barstow Rd,Barstow,CA,92311
3819,3ilI9vVG3v5OZgKCQ05PtA,China Lake Museum Foundation,museums,Museums,35.629848,-117.668096,130 E Las Flores Ave,Ridgecrest,CA,93555
3820,bDdfU_-BdcV4rZ7Vt_ok5g,Calico Ghost Town Mystery Shack,arts,Arts & Entertainment,34.9284763185579,-116.886267256801,36600 Ghost Town Rd,Yermo,CA,92398
3821,KLBdhFD54v8dwhpxIcBPqw,Air Force Flight Test Meusum,museums,Museums,34.9118158172083,-117.921221230379,405 S Rosamond Blvd,Edwards Air Force Base,CA,93524
3822,nZMY1noAG_JuTrc0Lm59KA,Lancaster Museum of Art & History,museums,Museums,34.69844,-118.14179,665 W Lancaster Blvd,Lancaster,CA,93534
3823,va-fKycutxnQPih7-xyMMw,Historic Owl Cafe,cafes,Cafes,35.35178,-117.61961,701 US-395,Randsburg,CA,93554
3824,OP_TLoxHEvTFakd3YL6T9w,Borax Visitor Center,visitorcenters,Visitor Centers,35.0298063953531,-117.687027338488,14486 Borax Rd,Boron,CA,93516
3825,4NB3ftc0EQHVx56WTSh8yQ,Boeing NB-52B Mothership,museums,Museums,34.9397758097547,-117.899267350342,405 Rosamond Blvd,Edwards Air Force Base,CA,93524
3826,WPLalH1ndhMbomY8O6r9ow,Randsburg Desert Museum,localflavor,Local Flavor,35.3679852,-117.6554568,161 Butte Ave,Randsburg,CA,93554
3827,oQyCHB7-ps6v8WYL8VIq2A,Trona Pinnacles,landmarks,Landmarks & Historical Buildings,35.6181454057701,-117.3679605049,7 Miles Off State Rte 178,Trona,CA,93592
3828,yBM7Lxe2lpkCegpvbh51tA,Blackbird Airpark,museums,Museums,34.602873,-118.086611,2503 E Avenue P,Palmdale,CA,93550
3829,FAWcAHt44cBl__qy3ZxwYA,Flight Test Historical Foundation,museums,Museums,34.96848,-117.88896,15 E Yeager Blvd,Edwards,CA,93523
3830,JzDsQ_zz7TBf4vGCiz4IrA,Joe Davies Heritage Airpark,museums,Museums,34.602935,-118.088695,2001 E Avenue P,Palmdale,CA,93551
3831,89Ony3luwZbykbQhkZUXxg,Western Hotel Museum,museums,Museums,34.69854,-118.13906,557 W Lancaster Blvd,Lancaster,CA,93534
3832,qZJSTF7xWW-nMdRfac4EyA,Robber's Roost Ranch,landmarks,Landmarks & Historical Buildings,35.6081199645996,-117.899688720703,49901 Hwy 14,Inyokern,CA,93527
3833,Gx-WXcP8SMnv8RXegfog6A,Musical Road,landmarks,Landmarks & Historical Buildings,34.7335365429125,-118.184605153809,3001-3187 W Ave G,Lancaster,CA,93534
3834,YDC6XGmWe_49XmSeuN3vmw,Edwards Air Force Base,publicservicesgovt,Public Services & Government,34.92295,-117.93813,,Edwards,CA,93523
3835,McL_q7Apinm73xex8QN8Lg,Fort Irwin National Training Center,publicservicesgovt,Public Services & Government,35.263026278645,-116.684317311682,983 Inner Loop Rd,Fort Irwin,CA,92310
3836,Ygrdls6sarmHx_586h-PKw,MOAH:CEDAR,artmuseums,Art Museums,34.6972576891957,-118.139441203861,44857 Cedar Ave,Lancaster,CA,93534
3837,jTQYbqBZdvuTCDZWB5IGfg,Club Ed,landmarks,Landmarks & Historical Buildings,34.6619441655503,-117.862476336259,42848 150th St E,Lancaster,CA,93535
3838,_ILtnMoz5NG3bjmb0J7gNw,California Poppy Festival,festivals,Festivals,34.6650247,-118.1506026,43063 N 10th St W,Lancaster,CA,93534
3839,BQ6rqf_2pCY5ok0_VuYadA,Lancaster Performing Arts Center,theater,Performing Arts,34.6973521790879,-118.143803390274,750 W Lancaster Blvd,Lancaster,CA,93534
3840,lMxHBQWNnFciizTjG8njXw,Cinemark - Victorville,movietheaters,Cinema,34.4705449,-117.3487222,14470 Bear Valley Rd,Victorville,CA,92392
3841,MJgX2AvnANrCqCO4UCsyJw,Orange County Pinballs,arcades,Arcades,33.8667896,-117.9361409,629 W Valencia Dr,Fullerton,CA,92832
3842,_4UP2j5j4t91X_AUjF45gg,Big Lucky,jazzandblues,Jazz & Blues,34.0823715955503,-118.380972656463,,Los Angeles,CA,90069
3843,UUpMqdDb9GlL73D9KXNJfg,Worthy Art Walks,walkingtours,Walking Tours,33.7689,-118.18596,140 Linden Ave,Long Beach,CA,90802
3844,aGAJdfM9_tI_-qSYcfpP8Q,NASA Goldstone Visitor Center,museums,Museums,34.9051851,-117.025649,681 N 1st Ave,Barstow,CA,92311
3845,KBIDJPhPuza9jSiVrmrzAw,Route 66 Mother Road Museum,museums,Museums,34.905054,-117.025081,681 N 1st Ave,Barstow,CA,92311
3846,8xRhVnHr6lxUo64SNMXaOA,Western America Railroad Museum Systems,museums,Museums,34.9051851,-117.0256228,685 N 1st Ave,Barstow,CA,92311
3847,kGyi5nN5w9fzNlL4qIDs1Q,Mojave River Valley Museum,museums,Museums,34.8879993,-117.0259007,270 E Virginia Way,Barstow,CA,92312
3848,I8swxKCMqra61xgm3Oqp1g,Barstow Harvey House,landmarks,Landmarks & Historical Buildings,34.8956413269043,-117.024963378906,681 N First St,Barstow,CA,92311
3849,bDdfU_-BdcV4rZ7Vt_ok5g,Calico Ghost Town Mystery Shack,arts,Arts & Entertainment,34.9284763185579,-116.886267256801,36600 Ghost Town Rd,Yermo,CA,92398
3850,HLIfszoH8sYhgm_KHGx6oA,Desert Discovery Center,childrensmuseums,Children's Museums,34.890244,-117.022537,831 Barstow Rd,Barstow,CA,92311
3851,VbiuRtFACyY2dIGze1egyA,Elmer's Bottle Tree Ranch,ranches,Ranches,34.69019,-117.339512,24266 National Trails Hwy,Oro Grande,CA,92368
3852,McL_q7Apinm73xex8QN8Lg,Fort Irwin National Training Center,publicservicesgovt,Public Services & Government,35.263026278645,-116.684317311682,983 Inner Loop Rd,Fort Irwin,CA,92310
3853,aGAJdfM9_tI_-qSYcfpP8Q,NASA Goldstone Visitor Center,museums,Museums,34.9051851,-117.025649,681 N 1st Ave,Barstow,CA,92311
3854,bDdfU_-BdcV4rZ7Vt_ok5g,Calico Ghost Town Mystery Shack,arts,Arts & Entertainment,34.9284763185579,-116.886267256801,36600 Ghost Town Rd,Yermo,CA,92398
3855,KBIDJPhPuza9jSiVrmrzAw,Route 66 Mother Road Museum,museums,Museums,34.905054,-117.025081,681 N 1st Ave,Barstow,CA,92311
3856,8xRhVnHr6lxUo64SNMXaOA,Western America Railroad Museum Systems,museums,Museums,34.9051851,-117.0256228,685 N 1st Ave,Barstow,CA,92311
3857,kGyi5nN5w9fzNlL4qIDs1Q,Mojave River Valley Museum,museums,Museums,34.8879993,-117.0259007,270 E Virginia Way,Barstow,CA,92312
3858,I8swxKCMqra61xgm3Oqp1g,Barstow Harvey House,landmarks,Landmarks & Historical Buildings,34.8956413269043,-117.024963378906,681 N First St,Barstow,CA,92311
3859,HLIfszoH8sYhgm_KHGx6oA,Desert Discovery Center,childrensmuseums,Children's Museums,34.890244,-117.022537,831 Barstow Rd,Barstow,CA,92311
3860,eWdV_-Itnw4jAKqZkkc4og,World's Tallest Thermometer,landmarks,Landmarks & Historical Buildings,35.266472174304,-116.072803103795,72157 Baker Blvd,Baker,CA,92364
3861,VbiuRtFACyY2dIGze1egyA,Elmer's Bottle Tree Ranch,ranches,Ranches,34.69019,-117.339512,24266 National Trails Hwy,Oro Grande,CA,92368
3862,McL_q7Apinm73xex8QN8Lg,Fort Irwin National Training Center,publicservicesgovt,Public Services & Government,35.263026278645,-116.684317311682,983 Inner Loop Rd,Fort Irwin,CA,92310
3863,30UGdVjh1TAsdBSSWrgnsg,California Route 66 Museum,museums,Museums,34.537254,-117.2942902,16825 D St,Victorville,CA,92395
3864,Bj7-j5lv76CboBlXQ7lbkw,Victor Valley Museum & Art Gallery,museums,Museums,34.4671249389648,-117.241363525391,11873 Apple Valley Rd,Apple Valley,CA,92308
3865,oQyCHB7-ps6v8WYL8VIq2A,Trona Pinnacles,landmarks,Landmarks & Historical Buildings,35.6181454057701,-117.3679605049,7 Miles Off State Rte 178,Trona,CA,93592
3866,lMxHBQWNnFciizTjG8njXw,Cinemark - Victorville,movietheaters,Cinema,34.4705449,-117.3487222,14470 Bear Valley Rd,Victorville,CA,92392
3867,MJgX2AvnANrCqCO4UCsyJw,Orange County Pinballs,arcades,Arcades,33.8667896,-117.9361409,629 W Valencia Dr,Fullerton,CA,92832
3868,UViGtHudNZEtOzOfAhZ-JQ,Kelso Depot,landmarks,Landmarks & Historical Buildings,35.012152,-115.653199,90942 Kelso-Cima Rd,Kelso,CA,92309
3869,eWdV_-Itnw4jAKqZkkc4og,World's Tallest Thermometer,landmarks,Landmarks & Historical Buildings,35.266472174304,-116.072803103795,72157 Baker Blvd,Baker,CA,92364
3870,bDdfU_-BdcV4rZ7Vt_ok5g,Calico Ghost Town Mystery Shack,arts,Arts & Entertainment,34.9284763185579,-116.886267256801,36600 Ghost Town Rd,Yermo,CA,92398
3871,McL_q7Apinm73xex8QN8Lg,Fort Irwin National Training Center,publicservicesgovt,Public Services & Government,35.263026278645,-116.684317311682,983 Inner Loop Rd,Fort Irwin,CA,92310
3872,UViGtHudNZEtOzOfAhZ-JQ,Kelso Depot,landmarks,Landmarks & Historical Buildings,35.012152,-115.653199,90942 Kelso-Cima Rd,Kelso,CA,92309
3873,eWdV_-Itnw4jAKqZkkc4og,World's Tallest Thermometer,landmarks,Landmarks & Historical Buildings,35.266472174304,-116.072803103795,72157 Baker Blvd,Baker,CA,92364
3874,PVLoF4NUNG8BXMyYED6qTA,Goffs Schoolhouse Centennial,museums,Museums,34.9222145080566,-115.070068359375,37198 Lanfair Rd,Essex,CA,92332
3875,G3lR0wmCJW8UCNRdKtR1SQ,California / Nevada Stateline,landmarks,Landmarks & Historical Buildings,35.6068688119481,-115.390996295341,31900 Las Vegas Blvd S,Jean,NV,89019
3876,JxrtbW2wdHoxVkmw1tueIQ,Whiskey Pete's Hotel & Casino,hotels,Hotels,35.611731,-115.39246,100 W Primm Blvd,Jean,NV,89019
